Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 3: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 4: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),Combi 5: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 6: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 7: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 8: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 50) + SMA Crossover (8 & 12),News Sentiment Score,Social Sentiment Score
19/8/2022,17.82,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7141334842857142,0.808651734
22/8/2022,17.01,Hold,Sell,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Buy,0.784409232,0.7010252242906059
23/8/2022,17.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,0.1934095079999999,0.7909134958404785
24/8/2022,17.2,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,0.22087226375,0.5707676684073151
25/8/2022,17.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1584562017938461,0.2664272172707499
26/8/2022,16.24,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,-0.4000610568401,0.6869665812659467
29/8/2022,15.78,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Hold,-0.0226172555555555,0.8374432761999999
30/8/2022,15.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.93999815,0.5453358715869231
31/8/2022,15.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.12283646,0.7984743403888889
1/9/2022,13.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0763523229411764,0.6824087687595202
2/9/2022,13.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0439544116666666,0.6789745720060402
6/9/2022,13.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4974352844444445,0.9163342011111112
7/9/2022,13.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.489700018746744,0.99558872
8/9/2022,13.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4118025039810657,0.6843539422966667
9/9/2022,14.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.19396678465,0.8177361050068966
12/9/2022,14.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.98942584,0.8428745748952858
13/9/2022,13.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4753447312111111,0.99442875
14/9/2022,13.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9983992,0.6048216049999999
15/9/2022,12.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.198916694460248,0.78063579551104
16/9/2022,13.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3984247218888889,0.5402562639757762
19/9/2022,13.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0901329899999999,0.763371932
20/9/2022,13.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7389454203977712,0.4480465945454545
21/9/2022,13.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6798584399575001,0.7228085894306666
22/9/2022,12.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2516999599612375,0.4231565701336363
23/9/2022,12.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5363913655555556,0.8423433276350455
26/9/2022,12.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.962258444,0.7676829263
27/9/2022,12.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0332437434985715,0.4212521260033111
28/9/2022,12.72,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4129911633333333,0.6663706983333334
29/9/2022,12.21,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7612417974874833,0.7621169154679072
30/9/2022,12.13,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9988622975,0.8162948333333334
3/10/2022,12.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0194136286666666,0.9570358575
4/10/2022,13.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0081530229743083,0.717069524
5/10/2022,13.19,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.5400894903,0.000146715
6/10/2022,13.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0634548875,0.74981698825625
7/10/2022,12.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4997857760654799,0.0125097112307692
10/10/2022,11.66,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.7013166939058679,0.996019035
11/10/2022,11.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.207042284,0.826805635
12/10/2022,11.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4329740217678637,0.04441115
13/10/2022,11.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9990059428571428,0.4186184057142857
14/10/2022,11.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.79702723768166,0.886950476
17/10/2022,11.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3234820185714286,-0.99971974
18/10/2022,11.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8327262693966667,0.7502320459330908
19/10/2022,12.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.841854805,-0.154374206
20/10/2022,12.18,Hold,Buy,Hold,Hold,Buy,Buy,Buy,Hold,Buy,Hold,0.9953534766666668,0.48389386
21/10/2022,12.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.831602175,0.7949872841354
24/10/2022,12.58,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,Hold,0.0898705767799999,0.5029147854
25/10/2022,13.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.2681468305,0.6969271333333333
26/10/2022,12.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-8.331999999999784e-05,0.3342442716666667
27/10/2022,13.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6544194674508494,0.739850085
28/10/2022,13.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2923638060410943,0.99992377
31/10/2022,13.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4589637399999999,-0.9874337
1/11/2022,13.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.00041622005,0.5003646100075
2/11/2022,13.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.997337,0.984988
3/11/2022,13.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6458831667385889
4/11/2022,14.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9917998,0.5514508222222223
7/11/2022,14.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.069600394,0.97117956
8/11/2022,14.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2391854232684751,0.7052060750000001
9/11/2022,13.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4995083398525488,0.59832236452
10/11/2022,15.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5327687308333333,0.5958422272244445
11/11/2022,16.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7361568737499999,0.6352662245454546
14/11/2022,16.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3557548944339417,0.902676678888889
15/11/2022,16.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7733038092457112,0.6500204036842105
16/11/2022,15.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2131464456264809,0.5096858628568421
17/11/2022,15.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4410699896116217,0.3998715587372584
18/11/2022,15.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0368379299999999,0.6665851183333333
21/11/2022,15.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99965334,0.87142297925
22/11/2022,16.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.486382815,0.94979537
23/11/2022,16.5,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5763294814682858,0.612213354
25/11/2022,16.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1811724733333333,0.9006768166666667
28/11/2022,15.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7956884487824111,0.5942543036646
29/11/2022,15.62,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,-0.2765411133253885,0.49985587
30/11/2022,16.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.015150768,0.9999200833333334
1/12/2022,17.12,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.999809115,0.8544814840214286
2/12/2022,16.86,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,-0.0262530360869859,0.998988198
5/12/2022,16.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9804213675,0.794801145
6/12/2022,15.97,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.935131975,0.99813205
7/12/2022,16.11,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3315359428336216,0.494050709647
8/12/2022,17.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6332434694312,0.93870229875
9/12/2022,16.99,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.00012283474,0.5667299949110681
12/12/2022,17.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.42258940584,0.9939197
13/12/2022,18.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4976797481551351,0.49923982892675
14/12/2022,17.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5859823100482999,0.5006517600222
15/12/2022,16.94,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5621869171495231,0.0058614418053333
16/12/2022,16.56,Hold,Sell,Hold,Hold,Sell,Sell,Sell,Hold,Sell,Hold,0.4997223945142433,0.4997247384365
19/12/2022,16.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0017688532,0.6193906475000001
20/12/2022,16.07,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold,0.9995061666666668,0.9221653054545456
21/12/2022,16.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4991679272007092,0.6986338462611539
22/12/2022,15.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.498418584014645,0.98285267125
23/12/2022,15.19,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Sell,0.992701815,0.9999023
27/12/2022,14.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999337,0.2564252311111111
28/12/2022,14.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3787442531666666,0.9599697642857142
29/12/2022,14.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999981,0.9940645077777778
30/12/2022,14.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5037695557489,0.901048724
3/1/2023,14.3,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.657749731821125,0.4252356789136
4/1/2023,14.74,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.950003615,
5/1/2023,14.25,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4824983002921794,0.4819824
6/1/2023,14.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9812228,0.9999981
9/1/2023,15.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999907485,0.310015435
10/1/2023,15.89,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,-0.0006933,0.96542704
11/1/2023,15.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.538529406,0.1852676999999999
12/1/2023,16.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1905528022,0.99992216
13/1/2023,16.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99998987,0.781866166
17/1/2023,17.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5151912006418639,0.621145305
18/1/2023,17.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.52820296,0.807595504895
19/1/2023,16.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.94145698,0.7491540156910866
20/1/2023,17.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99984035,0.7921125075000001
23/1/2023,19.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2126979182794193,0.7091835
24/1/2023,19.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6252490982442243,0.99985065
25/1/2023,19.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7469010466488499,0.86261576
26/1/2023,19.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999479666666669,0.4931307525
27/1/2023,20.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3047527304170134,0.432013695
30/1/2023,19.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3331886768066667,-0.068231318825
31/1/2023,19.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5018507875,0.6673948822333333
1/2/2023,20.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9997923566666668,0.8239995
2/2/2023,21.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6449788094139001,
3/2/2023,21.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4764583946158177,
6/2/2023,21.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6620764172986667,0.998428385
7/2/2023,22.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99944144,-0.95333165
8/2/2023,22.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6668715456666666,0.9748699416666669
9/2/2023,22.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,4.767249492000001e-07,0.58208768
10/2/2023,21.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1644071356262879,0.69836376775
13/2/2023,21.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.169770368832651,0.6666502818340666
14/2/2023,22.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6263473052,0.549615999286
15/2/2023,22.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3197223421289272,0.9950707333333332
16/2/2023,21.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4615935211876666,0.960875135
17/2/2023,21.37,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5706326597912417,0.0740679999999999
21/2/2023,20.64,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.5833890849862601,
22/2/2023,20.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1627454842573065,0.514283810240075
23/2/2023,23.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2343857212980675,0.6022258333638574
24/2/2023,23.27,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.5885394600263975,0.6769967743511952
27/2/2023,23.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.66932557682126,0.2552622881818182
28/2/2023,23.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7067128604388215,0.8149441925641548
1/3/2023,22.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4943746798169999,0.4319245472127758
2/3/2023,23.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.214124714,0.596545225
3/3/2023,23.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6161661644857144,0.7066077810209511
6/3/2023,23.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6437077772833334,0.6666466585
7/3/2023,23.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.65698853533652,0.6690036332975
8/3/2023,24.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3385364525,0.755122579728876
9/3/2023,23.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5996849544740913,0.8895713493333334
10/3/2023,22.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9948254971428572,0.3394921814857143
13/3/2023,22.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.398673869594,0.7997865000000001
14/3/2023,24.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999374,0.5101579570375
15/3/2023,24.21,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3966262315397304,0.9603343766666668
16/3/2023,25.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.82027158395,0.83851876193
17/3/2023,25.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6035632791301394,0.2501018551841666
20/3/2023,25.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6035156692,0.9645276575
21/3/2023,26.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7225543283022042,0.6238805492166667
22/3/2023,26.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7228646027704171,0.0952691283539999
23/3/2023,27.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7344383152666029,0.61049626575406
24/3/2023,26.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4009207921164268,0.77528810021047
27/3/2023,26.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6302756984635335,0.772182893012
28/3/2023,26.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9745097,-0.0144147
29/3/2023,26.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0002999049826666,0.49298119
30/3/2023,27.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5713914740128085,0.7840148522
31/3/2023,27.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0038630123338464,0.9879699275
3/4/2023,27.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5842795840315222,0.98655378
4/4/2023,27.43,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.44906516858047,0.4049957363076923
5/4/2023,26.86,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3256371185632293,0.6027584682674
6/4/2023,27.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1799056208520308,0.6827233785714286
10/4/2023,27.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.82999214877125,0.8640596233333334
11/4/2023,27.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1429167021623572,0.89674777
12/4/2023,26.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3913877217908803,0.995157965
13/4/2023,26.44,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,0.9960956133333334,0.99039368
14/4/2023,26.74,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.8074948408618001,0.8474724344444444
17/4/2023,26.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,1.756224554e-07,0.3753221665124813
18/4/2023,27.65,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.2825955466285593,0.7389304771428572
19/4/2023,27.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2033869194926578,0.8626195850125
20/4/2023,27.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2111821026016143,0.8128617175373334
21/4/2023,27.1,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Hold,0.9640900666666666,0.4821744980320485
24/4/2023,27.02,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.1666295099357741,0.49974232627
25/4/2023,26.22,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.129470500548778,0.6669033875102333
26/4/2023,26.94,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.7798744940000001,0.9865597766666668
27/4/2023,27.21,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,Hold,0.568509215975,0.0017945899999999
28/4/2023,27.73,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,0.9786034,0.516229705
1/5/2023,28.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.484064768425,0.451297205
2/5/2023,28.19,Buy,Hold,Hold,Hold,Hold,Sell,Buy,Hold,Hold,Hold,0.99975866,0.435435557
3/5/2023,27.78,Sell,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.08482308,0.771680220102
4/5/2023,27.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.974326835,-0.53101707
5/5/2023,28.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.445438408,0.2249134264819966
8/5/2023,29.13,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2843021769125,0.7853011996658
9/5/2023,28.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6465029983865,0.3267541814391
10/5/2023,28.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7142144665364135,0.593992535
11/5/2023,28.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8251847764251666,0.233396355
12/5/2023,28.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3772801450328572,0.6527677501100001
15/5/2023,28.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-8.184780683206938e-07,0.011141990426
16/5/2023,29.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.42158318902,0.7335242337315555
17/5/2023,30.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4970247473687744,0.6008608790120834
18/5/2023,31.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4331042598675469,0.7851722170793063
19/5/2023,31.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4075669737925,0.8029182017129948
22/5/2023,31.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6189414963,0.4666744974999999
23/5/2023,30.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3202315335555555,0.609077368933625
24/5/2023,30.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3098899148273838,0.5910904654804846
25/5/2023,37.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3312083814060633,0.6547194851576986
26/5/2023,38.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3834558363585954,0.6340315424498778
30/5/2023,40.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.511845824557566,0.6060977690385561
31/5/2023,37.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5153115637721134,0.8414045241935
1/6/2023,39.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4244393548049956,0.4957367625957818
2/6/2023,39.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2590998687773942,0.6572704739570526
5/6/2023,39.14,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8901747246427273,0.14414507150175
6/6/2023,38.63,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0952610298855271,0.0544232375
7/6/2023,37.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.82045058,0.9657037075
8/6/2023,38.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5002813132625971,0.3227628336440792
9/6/2023,38.75,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2219475501901428,0.8760765157142857
