Date,Close,"Combi1:
Crossover (Price & EMA 20) + SMA Crossover (12 & 20)","Combi2:
Crossover (Price & EMA 12) + SMA Crossover (12 & 20)","Combi3:
Crossover (Price & EMA 20) + EMA Crossover (12 &20)","Combi4:
Overbought/ Overbought + SMA Crossover (8 & 12)","Combi5:
Crossover (Price & EMA 20) + Crossover (Price & EMA 50)","Combi6: 
Crossover (Price & EMA 12) + EMA Crossover (12 &20)","Combi7:
Crossover (Price & EMA 12) + Crossover (Price & EMA 20)","Combi8:
Crossover (Price & EMA 12) + SMA Crossover (8 & 12)","Combi9:
Crossover (Price & EMA 20) + SMA Crossover (8 & 12)","Combi10:
Crossover (Price & EMA 12) +Crossover (Price & EMA 50)",News Sentiment Score,Social Sentiment Score
11/1/2024,227.2200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1677541945610469,0.4986138233125
12/1/2024,218.8899994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1159712983987857,0.7109970748131
16/1/2024,219.9100037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8335431421739131,0.7735675843076923
17/1/2024,215.5500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0515630074447368,0.855994316
18/1/2024,211.8800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2026471602647396,0.4104952066666666
19/1/2024,212.1900024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3972834152633443,0.99988073
22/1/2024,208.8000031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4279035128089878,0.6244104085462501
23/1/2024,209.1399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8702330832999999,0.5773141693911111
24/1/2024,207.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2662430616162529,0.5154631872299231
25/1/2024,182.6300049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0078297822597195,0.7664426875665609
26/1/2024,183.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0067659421134239,0.8608258891134
29/1/2024,190.9299927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7760532324534221,0.6679498016666666
30/1/2024,191.5899963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2611167213423466,0.8148688050544093
31/1/2024,187.2899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3940987106139714,0.6950174914477143
1/2/2024,188.8600006,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.2554399984837481,0.20464552
2/2/2024,187.9100037,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.1889557246666666,0.833920695
5/2/2024,181.0599976,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.5424822292795041,0.8267933482489473
6/2/2024,185.1000061,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.0404365749255297,0.5465025760377777
7/2/2024,187.5800018,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.4270641723333333,0.8564879753336
8/2/2024,189.5599976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2571021150030066,0.751556991675
9/2/2024,193.5700073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3865916814285714,0.93086368
12/2/2024,188.1300049,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Hold,0.4133169381328226,0.985355465
13/2/2024,184.0200043,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,0.0906751834620432,0.5848792606666667
14/2/2024,188.7100067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3962829718181818,0.9956598366666668
15/2/2024,200.4499969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8181401285384615,0.91023634
16/2/2024,199.9499969,Buy,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Hold,0.5682055374444445,0.7069172292
20/2/2024,193.7599945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.336885675,0.99994123
21/2/2024,194.7700043,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.1302797163636363,0.250299281838
22/2/2024,197.4100037,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.826032781312492,0.5665299550217
23/2/2024,191.9700012,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.6867338771428572,0.9931474333333332
26/2/2024,199.3999939,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,0.7476416245765876,0.932265932
27/2/2024,199.7299957,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.2845680783,0.9973302
28/2/2024,202.0399933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.993064535,0.99871442
29/2/2024,201.8800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4482650893333333,0.9979725
1/3/2024,202.6399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6956212124600001,0.9566929816666666
4/3/2024,188.1399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0252420184165454,0.99290432
5/3/2024,180.7400055,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,0.0769816076190476,0.89583885545
6/3/2024,176.5399933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5325122653056666,0.5834077666666667
7/3/2024,178.6499939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.221853508072842,0.836831018
8/3/2024,175.3399963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3401952771766404,0.8845948683333332
11/3/2024,177.7700043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0202160338333916,0.99736965
12/3/2024,177.5399933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0075292636363636,0.96246685
13/3/2024,169.4799957,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6108216176923077,0.9984992
14/3/2024,162.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1708810365512142,0.1244392811111111
15/3/2024,163.5700073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.602683381235853,0.9755336107142856
18/3/2024,173.8000031,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.5018371491366177,0.9996633672727272
19/3/2024,171.3200073,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.493097558326875,0.908491725
20/3/2024,175.6600037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2471262603205386,0.99939255
21/3/2024,172.8200073,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Hold,Hold,0.6486498676923076,0.978932365
22/3/2024,170.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.3806484599999999,0.5425505557142857
25/3/2024,172.6300049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3645216586666666,0.8273963661216667
26/3/2024,177.6699982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.45015724037989,0.9774287242857144
27/3/2024,179.8300018,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Hold,0.181618012687902,-0.1794199133333333
28/3/2024,175.7899933,Buy,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Hold,0.6652601499999999,0.814177480676419
1/4/2024,175.2200012,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,0.5784996970563697,0.9866121036363636
2/4/2024,166.6300049,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,-0.5379484331551724,0.6955868119999999
3/4/2024,168.3800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0652137752685877,0.8500061821285714
4/4/2024,171.1100006,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.7083419604947144,0.4056180662499999
5/4/2024,164.8999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.5152166399882907,0.2775999870214286
8/4/2024,172.9799957,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.5997433635256522,0.93340556
9/4/2024,176.8800049,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.4780291987540908,0.6617642136363636
10/4/2024,171.7599945,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.5886877638947369,0.9617832925
11/4/2024,174.6000061,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.5271508826323333,0.9908390344444444
12/4/2024,171.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.1971148313794337,0.8988235553100001
15/4/2024,161.4799957,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.3655778999816139,0.6982806278823529
16/4/2024,157.1100006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0618050886780404,0.963880615882353
17/4/2024,155.4499969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7590330756467962,0.712728389385
18/4/2024,149.9299927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3200958674203141,0.6973476694
19/4/2024,147.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2093853431606643,0.4990750782352941
22/4/2024,142.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0243649821860465,0.789497443095409
23/4/2024,144.6799927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1691268636193953,0.619420135483871
24/4/2024,162.1300049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1742070925848192,0.6346784400341408
25/4/2024,170.1799927,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.0532620919435294,0.5018882912092858
26/4/2024,168.2899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4830653641515714,0.6032851151605891
29/4/2024,194.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5574186794111254,0.7639642185714285
30/4/2024,183.2799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3078322998250523,0.8624185780534847
1/5/2024,179.9900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5346375475299999,0.6388178229755556
2/5/2024,180.0099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.70517216541131,0.3561449569736667
3/5/2024,181.1900024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6297536601409116,0.8974665490909092
6/5/2024,184.7599945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7408208908774738,0.9335341016666666
7/5/2024,177.8099976,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7814055144444444,0.9730230271428572
8/5/2024,174.7200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4884471738571428,0.4712500513692307
9/5/2024,171.9700012,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Hold,Sell,0.1774784382125,0.666459515
10/5/2024,168.4700012,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Hold,0.5180741132142858,0.99674592
13/5/2024,171.8899994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.6785807756042858,0.9981435
14/5/2024,177.5500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.46909061592012,0.99998534
15/5/2024,173.9900055,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy,-0.0234019747943344,0.9969606333333332
16/5/2024,174.8399963,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Sell,0.7801792288602291,0.8567268162142857
17/5/2024,177.4600067,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Buy,0.5287715101,0.99772397
20/5/2024,174.9499969,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Buy,0.1563097856921428,0.92876842
21/5/2024,186.6000061,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.4923069247629554,0.9723572
22/5/2024,180.1100006,Sell,Sell,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Buy,0.2883854820720722,0.7356235951115385
23/5/2024,173.7400055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.505645070897891,0.9999193
24/5/2024,179.2400055,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell,0.1448786017823571,0.3440834466666667
28/5/2024,176.75,Buy,Buy,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Buy,0.7737259892857143,0.9977515425
29/5/2024,176.1900024,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,0.7219824682335909,0.73911484
30/5/2024,178.7899933,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.57112135538725,0.000579933039
31/5/2024,178.0800018,Buy,Buy,Hold,Hold,Buy,Hold,Buy,Buy,Hold,Buy,0.6709360302949526,0.9499525
3/6/2024,176.2899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3247957898862654,0.6677304513333334
4/6/2024,174.7700043,Hold,Sell,Hold,Hold,Sell,Sell,Sell,Sell,Sell,Sell,0.6140229891666666,0.9899171075
5/6/2024,175.0,Sell,Hold,Sell,Hold,Sell,Hold,Sell,Hold,Sell,Hold,0.3901045313671736,0.859459852
6/6/2024,177.9400024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7261782873333333,0.8325382254265117
7/6/2024,177.4799957,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.9035039083333332,0.5911514572
10/6/2024,173.7899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7376325461686253,0.815183832
11/6/2024,170.6600037,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Hold,Hold,Sell,0.5225047039285714,0.6617424866666667
12/6/2024,177.2899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4944673491691064,0.99951315
13/6/2024,182.4700012,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.6889938118386504,0.912486838
14/6/2024,178.0099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6566789283315111,0.4135849924489231
17/6/2024,187.4400024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4778034322727272,0.58176183360662
18/6/2024,184.8600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4711250387944444,0.603674204
20/6/2024,181.5700073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1643462919716666,0.7776612807180197
21/6/2024,183.0099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4255138603925,0.996934
24/6/2024,182.5800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4353761663477777,0.6646869516666666
25/6/2024,187.3500061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.427347116923077,0.7768378722857143
26/6/2024,196.3699951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4404389922222222,0.99991008
27/6/2024,197.4199982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4565278539166666,0.4730131042857142
28/6/2024,197.8800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6843231533333333,0.8186722119416667
1/7/2024,209.8600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2175571850973792,0.6198847790773806
2/7/2024,231.2599945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0442517671652088,0.6112117879564154
3/7/2024,246.3899994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3659673921215864,0.8326808718724492
5/7/2024,251.5200043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5844702689668082,0.802588765601173
8/7/2024,252.9400024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4388928934890266,0.8651823275
9/7/2024,262.3299866,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3139518840526316,0.8474784505714286
10/7/2024,263.2600098,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5960136925969421,0.7533618054881818
11/7/2024,241.0299988,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,-0.118479329448869,0.7778142708772727
12/7/2024,248.2299957,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,-0.2771297972121794,0.947333565263158
15/7/2024,252.6399994,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.2584920737230769,0.783885702195122
16/7/2024,256.5599976,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.4720863747976551,0.7886188209716842
17/7/2024,248.5,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.3596426392486308,0.639126696
18/7/2024,249.2299957,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.3381347200585714,0.98878822
19/7/2024,239.1999969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1116453184545454,0.91878044
22/7/2024,251.5099945,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,0.4747826602704517,0.8416386655555556
23/7/2024,246.3800049,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.1526444773333672,0.8019638736363636
24/7/2024,215.9900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0404936972377777,0.4273800632517391
25/7/2024,220.25,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Hold,Hold,Sell,0.0406086684515264,0.5651693001135076
26/7/2024,219.8000031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.082855668,0.8626306075
29/7/2024,232.1000061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2346064219629647,0.4935373397666666
30/7/2024,222.6199951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5230562759375,0.6068015897175
31/7/2024,232.0700073,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.257480264829193,0.7676581775
1/8/2024,216.8600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0298879846024999,0.4611671157142857
2/8/2024,207.6699982,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.343726837,0.99254415
5/8/2024,198.8800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4271344085714285,0.598442358
6/8/2024,200.6399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2578656646279069,0.99963569
7/8/2024,191.7599945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1544601496298333,0.76156947
8/8/2024,198.8399963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.04283001689375,0.9746352725
9/8/2024,200.0,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.796817743,0.0022468686
12/8/2024,197.4900055,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.3463658407142857,0.6658466764333334
13/8/2024,207.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.382235204266627,0.9141983826153848
14/8/2024,201.3800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0161143722174444,0.730966064144
15/8/2024,214.1399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.34651273936155,0.5768443603258182
16/8/2024,216.1199951,Buy,Buy,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy,0.3939576392064313,0.687587845514375
19/8/2024,222.7200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.510116231225025,
20/8/2024,221.1000061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.2235049196036285,0.99990058
21/8/2024,223.2700043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3894998068684757,0.983626054
22/8/2024,210.6600037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6872009307692307,0.99940575
23/8/2024,220.3200073,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell,0.2434923074948182,0.9916072
26/8/2024,213.2100067,Buy,Buy,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Buy,0.3788745241426902,0.3629195066267234
27/8/2024,209.2100067,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell,0.5598524485714286,0.998972235
28/8/2024,205.75,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.5676793430568462,0.9706757
29/8/2024,206.2799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6467095841690518,0.8907207500000001
30/8/2024,214.1100006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7758030347272726,0.34359394014964
3/9/2024,210.6000061,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Hold,Hold,Buy,0.8299234852043187,
4/9/2024,219.4100037,Sell,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Sell,0.6853252348051692,0.5828585433333333
5/9/2024,230.1699982,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.4180472945181664,0.7608788725
6/9/2024,210.7299957,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.3789568889769231,0.6836702142466666
9/9/2024,216.2700043,Sell,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Sell,0.555198555474647,0.99856885
10/9/2024,226.1699982,Buy,Buy,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy,0.7004379466817421,
11/9/2024,228.1300049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7962405377333333,0.99751399
12/9/2024,229.8099976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.358802957064761,0.997416615
13/9/2024,230.2899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6640931738532024,0.989871215
16/9/2024,226.7799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5318972388888888,0.99705155
17/9/2024,227.8699951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4316554583616194,0.14990094
18/9/2024,227.1999969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.632458769090909,0.9980903
19/9/2024,243.9199982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1779926087006506,0.99857461
20/9/2024,238.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2452512677556487,0.33354129
23/9/2024,250.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1863331179703241,0.75700097072
24/9/2024,254.2700043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6741338667193219,0.5107028257777778
25/9/2024,257.019989,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5372472003032819,0.75033232625
26/9/2024,254.2200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.69716228285,0.601324466
27/9/2024,260.4599915,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6647997570981033,0.8048027266666667
30/9/2024,261.6300049,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.6560959991779767,0.987709182
1/10/2024,258.019989,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.0435944072859722,0.859844912
2/10/2024,249.0200043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2034395399501254,0.81750608666
3/10/2024,240.6600037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1363719436351269,0.99994
4/10/2024,250.0800018,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,0.3902012521666666,0.993628015
7/10/2024,240.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.5719623345110526,0.9991387
8/10/2024,244.5,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,0.4456387167231878,0.99711531125
9/10/2024,241.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.581529943486796,0.931146145
10/10/2024,238.7700043,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.434936671031998,0.9475877054545454
11/10/2024,217.8000031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0636396063555849,0.9945178825
14/10/2024,219.1600037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4486123703840908,0.8820065223076923
15/10/2024,219.5700073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0274443658953854,0.243962865
16/10/2024,221.3300018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6794519376645625,0.284066556
17/10/2024,220.8899994,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.4875764689917333,0.7033062
18/10/2024,220.6999969,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.4163227334469647,0.73946794
21/10/2024,218.8500061,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.490107167775,0.1954667557142857
