Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 4: Crossover (Price & EMA 20) + MACD Crossover,Combi 5: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 6: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 7: Crossover (Price & EMA 20) + SMA Crossover (8 & 12),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 9. Overbought/ Overbought,Combi 10. MACD Crossover + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
19/4/2023,401.91,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.4260048008571428,0.6405854961555111
20/4/2023,399.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.03992081,0.8989724385714286
21/4/2023,400.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.202034552
24/4/2023,400.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.4049707166666667
25/4/2023,394.09,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,,0.8959739414285713
26/4/2023,392.42,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,,0.5563135476923077
27/4/2023,400.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99994125,0.8170019116975555
28/4/2023,403.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9637249,0.0241400990983333
1/5/2023,403.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4696261296587609,0.6778187034188571
2/5/2023,398.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4990170377641375,0.5683459433333333
3/5/2023,395.97,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.0680847542857143,0.4994390888929083
4/5/2023,393.17,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.0037507735714285,0.922671365
5/5/2023,400.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2861997761428571,0.6146270879778628
8/5/2023,400.55,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,0.305602727957199,0.4709663575
9/5/2023,398.79,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.5995695233333334,0.9928088166666668
10/5/2023,400.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4999733464425,0.8616347616666666
11/5/2023,399.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1934356490612143,0.854112436749595
12/5/2023,399.44,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.3595538860327768,0.8603800448571429
15/5/2023,400.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,0.5487352162222222,0.9977362
16/5/2023,398.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.167783740530855,0.7534941033333333
17/5/2023,402.97,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold,0.1825666166441111,0.6472715566666667
18/5/2023,406.85,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.2888317721011891,0.7799163515375
19/5/2023,406.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,-0.2170468875348508,0.9493914255555556
22/5/2023,406.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2212721719552539,0.5755341066686154
23/5/2023,401.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,8.447353641000133e-05,0.7865209271596125
24/5/2023,398.95,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.5091379533333333,0.6745271866666666
25/5/2023,402.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2225151758420174,0.99974728
26/5/2023,407.62,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.30061121523788,0.46224852175
30/5/2023,407.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1943198579304004,0.3289091709883333
31/5/2023,405.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0127595745679999,0.2150467433333333
1/6/2023,409.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3511159911104881,0.9779426
2/6/2023,415.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3959991776121049,0.84579913125
5/6/2023,414.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1498795609188971,0.5486518877666667
6/6/2023,415.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4373945115555555,0.8668302139999999
7/6/2023,413.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1813809802308639,0.33310940125
8/6/2023,416.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1504718827167025,0.88396409
9/6/2023,417.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4863168124960605,0.8366686944444444
12/6/2023,420.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6276461685714074,0.9825466
13/6/2023,423.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4807139287428571,0.9984950471428572
14/6/2023,424.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.080093956200132,0.4881021084176666
15/6/2023,429.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4305367222068492,0.6673637913361675
16/6/2023,428.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2462246527399444,0.5958188480000001
20/6/2023,425.85,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.12314141107125,0.6661938316666666
21/6/2023,423.66,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.5642452218180715,0.99994355
22/6/2023,425.19,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.5252419607584928,0.5079630483277875
23/6/2023,421.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3559211296461538,0.3399752333333333
26/6/2023,420.25,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4873318206744566,0.88122416
27/6/2023,424.86,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3800497934418506,0.99337993
28/6/2023,425.08,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.273664646179568,0.53520235
29/6/2023,426.75,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.2723587584415139,0.5438087983333333
30/6/2023,431.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.624949068320623,0.79058815226
3/7/2023,432.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5933587100039875,0.6768746531666667
5/7/2023,431.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0779922191209999,0.4746195714285714
6/7/2023,428.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2148818157142857,
7/7/2023,427.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.026694678910416,0.9993539
10/7/2023,428.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.143008265327915,
11/7/2023,430.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.417786232,0.00026275864
12/7/2023,434.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1492408299478333,
13/7/2023,437.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3979201369878823,0.99699835
14/7/2023,437.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1654411957896166,0.98395568
17/7/2023,439.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.3774027915993428,0.6436640968907142
18/7/2023,442.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5510446364397439,0.987691979
19/7/2023,443.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.1866518432190794,0.6870831925690707
20/7/2023,440.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.1268554568114999,0.54111691703625
21/7/2023,440.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2212101426294286,0.9274207416666668
24/7/2023,442.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3149884002151428,0.8472640518181819
25/7/2023,443.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1708651687594142,0.51307133
26/7/2023,443.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0992391075187239,0.99226862875
27/7/2023,440.76,Sell,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Hold,-0.1199170800689533,0.96195698
28/7/2023,445.07,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.42606112362,0.9678152
31/7/2023,445.92,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.3719983842427561,0.325598507066725
1/8/2023,444.64,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.3114984088516505,0.8326321577777778
2/8/2023,438.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0434303227797873,0.6193484516908313
3/8/2023,437.2,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,-0.1881580408707336,-0.11934673
4/8/2023,435.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0014454945166666,0.8108038114285714
7/8/2023,439.02,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.0170495850035167,0.5476850220909091
8/8/2023,437.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2877373820084,0.8538979
9/8/2023,434.19,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.2934594365769557,0.4252317805769749
10/8/2023,434.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2361667078125784,0.7975831835714285
11/8/2023,434.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1191789819279333,0.4912353913999999
14/8/2023,436.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2920513487234406,0.981826327
15/8/2023,431.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2189541863241386,0.7142725099999999
16/8/2023,428.24,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6995284455555555,0.7524899005454546
17/8/2023,424.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.1983212163213,0.3331277448141
18/8/2023,425.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.135223955028898,0.9250870753846154
21/8/2023,427.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.1441166999759525,0.99951045
22/8/2023,426.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1470264389761111,0.5002432657
23/8/2023,431.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2947416886583285,0.995782025
24/8/2023,425.56,Buy,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0729760645206422,0.980940915
25/8/2023,428.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0726175322181818,0.9913762142857144
28/8/2023,431.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3764358066819362,0.9992261414285714
29/8/2023,437.51,Buy,Buy,Buy,Buy,Hold,Hold,Hold,Buy,Hold,Buy,-0.0975635918440166,0.8834748183333333
30/8/2023,439.32,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,0.3546650555574417,0.87191000851
31/8/2023,438.67,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.570207032619357,0.9610078325
1/9/2023,439.49,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.4838493566802319,0.6373854842857144
5/9/2023,437.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1299023844689706,0.8742514155972125
6/9/2023,434.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2653163531061893,0.7928604349357142
7/9/2023,433.32,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4043046,0.998796642
8/9/2023,433.97,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,-0.0580696766,0.5701205906333333
11/9/2023,436.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0588624976999219,0.99992976
12/9/2023,434.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1859709975041285,0.9999969
13/9/2023,434.93,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Hold,Hold,0.1933941040094533,0.99959944
14/9/2023,438.68,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.48560427808904,0.8370500393582475
15/9/2023,433.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1356594295965538,0.7550186592307693
18/9/2023,433.65,Sell,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Hold,Sell,0.3768444471111111,0.67672872813
19/9/2023,432.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1648243351565849,0.9983545066666668
20/9/2023,428.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5080323091214517,0.7357120231250001
21/9/2023,421.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.17588613,0.7396291448571428
22/9/2023,420.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.0644016042429411,0.6232913811111112
25/9/2023,422.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.3986840033333333,0.930941546
26/9/2023,416.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.33123233,0.3749963642857143
27/9/2023,416.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.19831912983625,0.7521905871428572
28/9/2023,418.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1877614833333333,0.7211012887272727
29/9/2023,417.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.0633103583038416,0.7048995276375
2/10/2023,417.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.0256789405045826,0.9304762825
3/10/2023,412.11,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.0468652872868421,0.6207644891336364
4/10/2023,415.11,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.1334200760882656,0.98059111
5/10/2023,414.95,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,-0.063208452,0.17825004848
6/10/2023,419.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2554194809131083,0.597050286
9/10/2023,422.57,Buy,Buy,Hold,Buy,Hold,Hold,Hold,Buy,Hold,Buy,0.1544569315350636,0.5547514661363636
10/10/2023,424.77,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.5810321076715733,0.8436781795956
11/10/2023,426.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.51970119711886,0.8360536391375
12/10/2023,423.91,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.2497210101202857,0.5685010657714286
13/10/2023,421.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1552185639483652,0.866865958448
16/10/2023,426.23,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,0.4608201057022286,0.9998523525
17/10/2023,426.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,-0.1343556765086045,
18/10/2023,420.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2402860319999999,0.6327946985714286
19/10/2023,416.84,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Sell,Hold,Hold,0.0713169876238357,0.7610409573625
20/10/2023,411.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,0.0990989829999999,0.9023113554545454
23/10/2023,411.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0796473651538461,0.56132062225
24/10/2023,414.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.07940997912,0.3338336966666667
25/10/2023,408.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0637792093195454,0.99642429
26/10/2023,403.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0702813788235294,0.9812122666666668
27/10/2023,401.44,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.3009027402283675,0.8154805175
30/10/2023,406.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2774429320983216,0.6327335746544852
31/10/2023,408.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5899298892327282,0.998558818
1/11/2023,413.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.197069561085153,0.9923457614285712
2/11/2023,421.07,Buy,Buy,Buy,Buy,Hold,Hold,Hold,Buy,Hold,Buy,0.5026864143488367,0.76886421694
3/11/2023,424.91,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,-0.0853727901398146,0.6033649157142857
6/11/2023,425.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3291856391253081,0.5672211088181819
7/11/2023,427.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1044585197369317,0.4937550531834263
8/11/2023,427.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.21452572228685,0.9992874833333332
9/11/2023,424.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0008506693859767,0.999896325
10/11/2023,430.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1104195968943846,0.9997543314285714
13/11/2023,430.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3819442927607143,0.8434149757142857
14/11/2023,438.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.3439458435590184,0.62187065875
15/11/2023,439.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0042447817338447,0.99435579
16/11/2023,440.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1974776108115426,0.8411902033333334
17/11/2023,440.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1772693932716122,0.4545523731520111
20/11/2023,444.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2801944347442863,0.031057134
21/11/2023,443.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2227751130671922,0.9328556883333332
22/11/2023,444.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1988524475146147,0.80008251872
24/11/2023,445.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2658008657514978,0.5991427625
27/11/2023,444.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.171054566661183,0.9593262316666666
28/11/2023,444.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1877186404285714,0.9400348666666668
29/11/2023,444.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.3154326957508583,0.8392748566666667
30/11/2023,446.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.6896011352160599,0.919860304
1/12/2023,448.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.46998332735955,0.9735757683333331
4/12/2023,446.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1923862218924046,0.7553624525
5/12/2023,446.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4112188714022591,0.324224125
6/12/2023,444.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3203286484447974,0.5919858070428801
7/12/2023,447.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2056125668733529,0.1235195764999999
8/12/2023,449.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4360632882762054,0.999725628
11/12/2023,451.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5534994836218515,0.9991491866666666
12/12/2023,453.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2874283404557423,0.4992874722437143
13/12/2023,459.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4021327381952,0.8125317027272728
14/12/2023,461.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.297259590047212,0.9492985
15/12/2023,460.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5072927252221557,0.7477924394444444
18/12/2023,463.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0925975371569216,0.991529162222222
19/12/2023,466.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0555096416246664,0.8962799306000001
20/12/2023,459.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1824015317636363,0.5376793604059913
21/12/2023,463.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2457530844322388,0.5628142179135714
22/12/2023,464.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2194886156410077,0.162150772
26/12/2023,466.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4903921282785714,0.9865694933333334
27/12/2023,467.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2866542615823798,0.7050441985714286
28/12/2023,467.86,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.2693712283536911,0.9187677742857144
29/12/2023,466.5,Sell,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Hold,0.2392139599431559,0.7663559183966666
2/1/2024,463.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2500131861486407,0.9866043933333332
3/1/2024,460.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0510240755022307,0.6288436783333333
4/1/2024,458.62,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3617999700212769,0.78052541
5/1/2024,459.25,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,-0.1686820767980241,0.4940660824999999
8/1/2024,465.81,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.0897559221778598,0.5835852954125
9/1/2024,465.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1364808953011566,0.7372968026666666
10/1/2024,467.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.208036154179227,0.5541783688888889
11/1/2024,467.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.27194037833668,0.957137427
12/1/2024,467.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1626844177329531,0.99813085
16/1/2024,466.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3768871914742379,0.99992232
17/1/2024,463.54,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.091628779,0.687126015172
18/1/2024,467.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,-0.3087952044499999,0.8379221
19/1/2024,473.49,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.2606779936293791,0.8160342655555556
22/1/2024,474.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.1438084513028927,0.95848140625
23/1/2024,475.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1244541049814288,0.5241868331633334
24/1/2024,476.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.0526851501660215,0.8607417467142857
25/1/2024,478.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4219188535266325,0.929647425
26/1/2024,478.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2131073617375325,0.968943985
29/1/2024,482.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5754800881025001,0.4310378980795519
30/1/2024,481.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.1424501304878784,0.8027742652857144
31/1/2024,473.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3312952525086598,0.95181523
1/2/2024,480.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0081279006362652,0.6166211381306667
2/2/2024,485.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3293426810446233,0.7150635654
5/2/2024,483.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2862532867681452,0.8561598000171429
6/2/2024,484.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.0827522466231396,0.9964420833333332
