Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 20) + MACD Crossover,Combi 4: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 5: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 6: Crossover (Price & EMA 50) + MACD Crossover,Combi 7: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
28/2/2024,481.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99995357,0.3401007333333333
29/2/2024,487.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.58830307
1/3/2024,500.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999452,0.9948208
4/3/2024,496.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.75168145,0.569470956
5/3/2024,488.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0606766699999999,0.841753699
6/3/2024,493.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.59982188,0.9948208
7/3/2024,509.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5078942766168842,0.7124233161837454
8/3/2024,503.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,1.4212816e-06
11/3/2024,481.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0267698466666666,0.0399512
12/3/2024,497.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.99990356,0.4173656533333333
13/3/2024,493.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9945159,0.57023382
14/3/2024,489.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.02744114,-0.6554246972374567
15/3/2024,481.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.4481236779499999,0.9999436133333334
18/3/2024,494.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0022738448,
19/3/2024,494.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99792532,0.9948208
20/3/2024,503.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.992989675,0.99650812
21/3/2024,505.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999249,0.336434522
22/3/2024,507.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7090199783333334
25/3/2024,500.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.995604775,0.90042295
26/3/2024,493.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.99984556,0.6650521578333334
27/3/2024,491.69,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,,0.9948208
28/3/2024,483.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.249567364262125,0.9948208
1/4/2024,489.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,0.99948837,0.9923228666666668
2/4/2024,495.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5843799482500001,0.99227511
3/4/2024,504.51,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Buy,-0.74997497,0.4357206902223074
4/4/2024,508.67,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4743392214999999,0.995571194
5/4/2024,525.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9964886666666668,0.3202231250419999
8/4/2024,516.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3345055666666667,0.8328476829999999
9/4/2024,514.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.998087835,0.99615153
10/4/2024,517.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999239,0.00952905
11/4/2024,520.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99740833,0.657335505
12/4/2024,509.65,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.9999286,
15/4/2024,498.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7493986038479,0.50423703675
16/4/2024,497.56,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Sell,,0.39294887707938
17/4/2024,492.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6544017113466666,0.3557680933333333
18/4/2024,499.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.97350259,0.7202767757142857
19/4/2024,478.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.548574494,0.4331672771428571
22/4/2024,479.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9903806475,0.6681398035883332
23/4/2024,493.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4656873266666666,0.7086284921223333
24/4/2024,491.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2580936645308223,0.4886608485714285
25/4/2024,439.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3173295639139547,0.7535144286528667
26/4/2024,441.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6008271028571429,0.5990607074978164
29/4/2024,430.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4095899400228,0.8529731692857142
30/4/2024,428.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6676949000000001,0.99937449
1/5/2024,437.26,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999440525,0.8243614685571429
2/5/2024,439.74,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3507101663333333,0.82111735
3/5/2024,449.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,8.079569e-06,0.4276088
6/5/2024,463.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.769327356
7/5/2024,466.18,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.8379299,0.9985217
8/5/2024,470.52,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.3334811866666666,0.251088321385
9/5/2024,473.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.49851544463781,0.99993867
10/5/2024,474.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.5053719839999999
13/5/2024,465.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9924245,
14/5/2024,469.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9910754,0.9829877466666668
15/5/2024,479.42,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,,0.8818730633333333
16/5/2024,471.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,-0.99974537,0.9185271
17/5/2024,469.83,Hold,Sell,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Buy,0.9999603,
20/5/2024,466.78,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.99398196,0.15058904
21/5/2024,462.59,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Sell,Hold,0.99994576,0.9948208
22/5/2024,465.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999342,0.998274275
23/5/2024,463.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,1.979421e-05,0.8287540998166666
24/5/2024,476.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.99592973
28/5/2024,477.81,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Buy,Hold,0.99996565,0.9378525
29/5/2024,472.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.51824868502121
30/5/2024,464.99,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,0.6542463634283333,0.7716812024999999
31/5/2024,464.78,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Sell,,0.9948208
3/6/2024,475.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.691689777918,0.99913095
4/6/2024,474.89,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Buy,Hold,1.5138213e-05,0.99523346
5/6/2024,492.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0016300049999999,0.7479140008
6/6/2024,491.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.94509035,
7/6/2024,490.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99989796,-0.1225315
10/6/2024,500.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99921525,0.3437475333333333
11/6/2024,505.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.48436898995751,0.6235039219
12/6/2024,506.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6101664,0.9948208
13/6/2024,501.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9963458666666668
14/6/2024,502.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.96856913,0.995513435
17/6/2024,504.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9990553033333334,0.3285505598686016
18/6/2024,497.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0314571,0.9961560585714284
20/6/2024,499.99,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.17258385914834,0.994293626
21/6/2024,493.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.007628725,0.3331533633547633
24/6/2024,497.21,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.700437237916,0.59787244445696
25/6/2024,508.86,Buy,Sell,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.9972291533333334,0.99925865
26/6/2024,511.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6014045813000001,0.6384976313358484
27/6/2024,517.79,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9997828,0.765186544
28/6/2024,502.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7502071,0.993176292
1/7/2024,502.96,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0698613158603499,6.425666e-08
2/7/2024,507.76,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.95032963,0.737576238
3/7/2024,508.22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6211682561522,0.9973667
5/7/2024,538.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2499814273161,0.9985913166666668
8/7/2024,527.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4960757801884681,0.4639448513446
9/7/2024,528.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.0244891836515722
10/7/2024,532.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.67667216,-0.9129849
11/7/2024,510.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9953193,-0.0024397
12/7/2024,497.17,Sell,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Hold,0.953673275,0.99897963
15/7/2024,494.47,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,,-0.121631881125
16/7/2024,488.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.90976346,0.9948208
17/7/2024,460.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.32623882,0.99876666
18/7/2024,474.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999708355,0.99876547
19/7/2024,475.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999384815,0.9948208
22/7/2024,485.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.4999874421623975
23/7/2024,487.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9948208
24/7/2024,459.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.54652847875
25/7/2024,451.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.938193115,0.7997443949004286
26/7/2024,464.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-2.1424482e-09,0.627233968125
29/7/2024,464.12,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.74215274015,0.992772735
30/7/2024,461.61,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6460507249999999,0.983481575
31/7/2024,473.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1277622003831294,0.5325473713490054
1/8/2024,496.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1379574805110647,0.4926999137500705
2/8/2024,486.47,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,0.651123628,0.99773613
5/8/2024,474.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1370156739999999,0.9948208
6/8/2024,492.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.44077323,0.99993044
7/8/2024,487.25,Hold,Hold,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy,0.99026042,0.734123222070125
8/8/2024,507.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9998987,0.4998134726
9/8/2024,516.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99977624,0.9991837833333334
12/8/2024,514.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,3.8297376e-06,0.5006092737
13/8/2024,526.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999816,0.9998056
14/8/2024,524.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.365720645,0.5070917935
15/8/2024,535.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9898435,0.438931132
16/8/2024,525.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0134748775,0.99937523
19/8/2024,527.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9869766433333332,0.0020312362
20/8/2024,524.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6442238109999999
21/8/2024,533.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999356955,-0.8738559
22/8/2024,530.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6669201291999999,0.9948208
23/8/2024,526.2,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.50803719,
26/8/2024,519.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.248847678738005,9.12999999996833e-06
27/8/2024,517.33,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.7179227060000001,-0.99390256
28/8/2024,515.02,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.9999162,0.61763724
29/8/2024,516.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9659408,0.9917016
30/8/2024,519.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9999976,0.9999884
3/9/2024,510.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,-0.99992204,0.975503
4/9/2024,510.99,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Sell,,0.83946717
5/9/2024,515.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99892835,0.17113133
6/9/2024,498.56,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,Hold,Hold,-0.45148868,
9/9/2024,503.07,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,7.548385e-09,0.00075645023
10/9/2024,503.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.069863983055,0.9911588
11/9/2024,510.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.99710596,0.3829929833333333
12/9/2024,523.81,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.00019999569,
13/9/2024,522.83,Buy,Hold,Buy,Buy,Buy,Hold,Buy,Buy,Hold,Buy,0.50337385235,0.9948208
16/9/2024,531.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4887911577,0.98988855
17/9/2024,535.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.760006264,
18/9/2024,536.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9999077
19/9/2024,557.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499022903720175,0.7115573366666667
20/9/2024,559.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.249805603801205,0.99517955
23/9/2024,563.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7442778523029779,0.9999652
24/9/2024,561.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7038258233333333,0.176403675
25/9/2024,566.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.677445247715,0.2689435810859775
26/9/2024,566.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.548043419126565,0.7991408170877622
27/9/2024,565.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99944275,
30/9/2024,571.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6648081635,0.9995666
1/10/2024,575.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.594260022028808,0.7474080732530825
2/10/2024,571.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.997038856,
3/10/2024,581.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3389426604333334,0.91260698
4/10/2024,594.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3332649551582203,0.999950335
7/10/2024,583.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5056238695,
8/10/2024,591.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9910061,0.99970835
9/10/2024,589.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.520909665,0.6558476166666667
10/10/2024,582.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.456453569872125,0.9997127
11/10/2024,588.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.16714126,
14/10/2024,588.97,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3562987246855833,0.001481995
15/10/2024,584.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9815676,
16/10/2024,575.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1522762219943214,0.7080518122959807
17/10/2024,575.51,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.6482716211111111,0.99663887
18/10/2024,575.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.61556433435,0.9999630766666666
21/10/2024,573.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.98886517,0.99997437
22/10/2024,580.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9010907666666668,
23/10/2024,562.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.49942890262945,0.4981497483
24/10/2024,566.38,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Sell,0.1277093,0.6346056856666666
25/10/2024,571.84,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.3027486303509934,0.5432934858217242
28/10/2024,576.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3328279380746666,0.713641208673
29/10/2024,591.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.33148431676,0.5070698349628572
30/10/2024,590.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3004480096434437,0.301119458886527
31/10/2024,566.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.056085126417515,0.3142324566899122
1/11/2024,565.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.800127732
4/11/2024,559.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2301601878871104,0.9894988733333332
5/11/2024,571.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.0006198699999999,0.623409483940325
6/11/2024,570.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.30525855455675,0.749955506788625
7/11/2024,590.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9818818,0.0026539499999999
8/11/2024,587.89,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Buy,0.9981498,0.9948208
11/11/2024,581.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9949939,0.991557825
12/11/2024,583.38,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.8498844193857142,0.9874863533333332
13/11/2024,578.57,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.99610255,0.972060435
14/11/2024,575.74,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Sell,Hold,-0.2556003514968125,0.997385275
15/11/2024,552.72,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.4969284865705879,0.9948208
18/11/2024,553.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.78252745,0.97423462
19/11/2024,559.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0208157432313333,0.444681668
20/11/2024,564.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9987416,
21/11/2024,561.7,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.97648716,
22/11/2024,557.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.974895384,0.744881321
25/11/2024,563.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9887391,0.990150225
26/11/2024,572.13,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.0023473331,0.1127731538108144
27/11/2024,567.8,Buy,Hold,Buy,Buy,Buy,Hold,Buy,Buy,Hold,Buy,0.99920544,0.99999297
29/11/2024,572.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999971,0.84529938
2/12/2024,591.37,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,Hold,Buy,0.9998869,0.9997906466666668
3/12/2024,612.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3215001517956666,0.99724443
4/12/2024,612.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.59984262624924,0.9999208
5/12/2024,607.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99973933,0.9923555
6/12/2024,622.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0862258218318,0.6655677026379067
9/12/2024,612.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3364513795847333,0.1588260313378456
10/12/2024,617.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3307387333333333,0.40909575
11/12/2024,631.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0022839106765659,0.589534636
12/12/2024,629.24,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1964747555680333,-0.90350366
13/12/2024,618.82,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9993368,
16/12/2024,623.21,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,-0.931378455
17/12/2024,618.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.49983404517917,0.00078868435
18/12/2024,596.2,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.49999065610875,0.9999199
19/12/2024,594.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.297539412103853,0.9948208
20/12/2024,584.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.40867231
23/12/2024,598.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.3325618,0.9948208
24/12/2024,606.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.99666727,
26/12/2024,602.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9470341,0.9103081
27/12/2024,598.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9757635,0.9725397433333334
30/12/2024,590.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5157825586742495,0.9948208
